Order_Id,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Platform,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Final_Amount,Payment_Method,Order_Status,Delivery_Days,Rating,Brand,Cost,Profit,Profit Margin (%),Warehouse,Courier Partner,Order Priority,Return Reason
ORD119708,1/6/2024,CUST3211,Nikhil Yadav,Male,49,Thiruvananthapuram,Kerala,Flipkart,Fashion,Men's Clothing,Formal Shirt,1052.85,1,40,421.14,631.71,Credit Card,Delivered,4,4,Dell,347.58,284.13,44.98,Mumbai WH,DTDC,High,Wrong Item
ORD109757,1/6/2024,CUST8516,Anjali Reddy,Female,48,Kolkata,West Bengal,Amazon,Electronics,Tablets,Samsung Galaxy M14,2323.92,1,0,0,2323.92,UPI,Cancelled,4.381534772,4,Nike,1330.52,993.4,42.75,Kolkata WH,Blue Dart,High,No Return
ORD119083,1/6/2024,CUST5075,Nikhil Das,Male,23,Noida,Uttar Pradesh,Amazon,Beauty & Personal Care,Haircare,Mamaearth Face Wash,213.4,1,5,10.67,202.73,UPI,Cancelled,4.381534772,4,Dell,123.4,79.33,39.13,Mumbai WH,Delhivery,Low,Damaged
ORD115194,1/6/2024,CUST2860,Aarti Sharma,Female,41,Pune,Maharashtra,Flipkart,Electronics,Tablets,Samsung Galaxy M14,2326.81,5,10,1163.4,10470.65,Cash on Delivery,Delivered,4,2,HP,7215.26,3255.39,31.09,Kolkata WH,Ekart,High,No Return
ORD108551,1/6/2024,CUST4127,Ritu Nair,Female,56,Patna,Bihar,Myntra,Fashion,Women's Clothing,Running Shoes,3569.7,2,15,1070.91,6068.49,Cash on Delivery,Delivered,4,1,Dell,4931.53,1136.96,18.74,Kolkata WH,Ekart,Low,No Return
ORD119144,1/7/2024,CUST2083,Vivek Verma,Male,50,Coimbatore,Tamil Nadu,Myntra,Electronics,Cameras,Dell Inspiron 14,9342.17,1,15,1401.33,7940.84,Cash on Delivery,Delivered,3,4,Boat,4547.19,3393.65,42.74,Mumbai WH,Blue Dart,Low,No Return
ORD104712,1/7/2024,CUST5120,Simran Sen,Female,20,Vadodara,Gujarat,Myntra,Sports & Fitness,Yoga Accessories,Yoga Mat,1441.06,1,30,432.32,1008.74,UPI,Delivered,7,4,Adidas,685.85,322.89,32.01,Delhi WH,Blue Dart,Low,Late Delivery
ORD102928,1/7/2024,CUST8148,Rajesh Mukherjee,Male,42,Thiruvananthapuram,Kerala,Meesho,Home & Kitchen,Home Decor,Non-Stick Pan Set,11316.14,3,15,5092.26,28856.16,UPI,Delivered,10,5,Dell,16909.89,11946.27,41.4,Kolkata WH,Ekart,Medium,Late Delivery
ORD107066,1/7/2024,CUST1745,Gaurav Singh,Male,32,Visakhapatnam,Andhra Pradesh,Flipkart,Home & Kitchen,Cookware,Storage Rack,2556.23,1,20,511.25,2044.98,UPI,Delivered,7,2,Apple,1378.65,666.33,32.58,Kolkata WH,Blue Dart,Medium,Late Delivery
ORD108547,1/7/2024,CUST7683,Kirti Shah,Female,18,Guwahati,Assam,Amazon,Sports & Fitness,Sportswear,Cricket Bat - Kashmir Willow,6402.67,1,10,640.27,5762.4,Cash on Delivery,Cancelled,4.381534772,4,HP,3548.03,2214.37,38.43,Delhi WH,DTDC,Medium,No Return
ORD101482,1/7/2024,CUST4580,Priya Roy,Female,27,Ranchi,Jharkhand,Ajio,Fashion,Ethnic Wear,Kids T-Shirt Combo,414.21,2,30,248.53,579.89,Net Banking,Returned,4,1,Samsung,394.18,185.71,32.03,Kolkata WH,DTDC,Low,No Return
ORD118984,1/7/2024,CUST6889,Payal Chatterjee,Female,46,Bhopal,Madhya Pradesh,Flipkart,Sports & Fitness,Fitness Equipment,Resistance Bands Set,1002.62,2,15,300.79,1704.45,UPI,Returned,3,1,Adidas,1397.91,306.54,17.98,Bengaluru WH,DTDC,High,No Return
ORD108498,1/7/2024,CUST6309,Nisha Singh,Female,21,Nagpur,Maharashtra,Myntra,Books,Fiction,Wings of Fire,395.98,1,10,39.6,356.38,UPI,Delivered,2,3,HP,267.06,89.32,25.06,Kolkata WH,DTDC,High,Damaged
ORD107204,1/7/2024,CUST2354,Pooja Verma,Female,39,Surat,Gujarat,Flipkart,Sports & Fitness,Cycles,Cosco Football,323.78,1,5,16.19,307.59,Cash on Delivery,Returned,5,2,Apple,237.6,69.99,22.75,Delhi WH,Blue Dart,Medium,Late Delivery
ORD100627,1/7/2024,CUST7056,Sanjay Mishra,Male,27,Patna,Bihar,Amazon,Grocery,Snacks,Aashirvaad Atta 5kg,188.3,4,20,150.64,602.56,Debit Card,Delivered,5,5,Apple,435.18,167.38,27.78,Kolkata WH,Blue Dart,Medium,No Return
ORD111354,1/7/2024,CUST3989,Vikram Verma,Male,21,Thiruvananthapuram,Kerala,Flipkart,Fashion,Ethnic Wear,Leather Sandals,1511.49,2,15,453.45,2569.53,Cash on Delivery,Returned,2,3,Boat,2149.18,420.35,16.36,Bengaluru WH,DTDC,Medium,Late Delivery
ORD102913,1/7/2024,CUST6200,Sourav Sharma,Male,52,Ranchi,Jharkhand,Ajio,Grocery,Snacks,Aashirvaad Atta 5kg,409.38,4,15,245.63,1391.89,EMI,Delivered,2,3,Samsung,912.75,479.14,34.42,Mumbai WH,DTDC,Low,Late Delivery
ORD114383,1/7/2024,CUST8097,Ankit Reddy,Male,50,Thiruvananthapuram,Kerala,Meesho,Fashion,Kids Wear,Leather Sandals,671.04,1,40,268.42,402.62,UPI,Returned,8,2,HP,226.58,176.04,43.72,Mumbai WH,Delhivery,Low,Late Delivery
ORD116335,1/7/2024,CUST3121,Manoj Mishra,Male,50,Hyderabad,Telangana,Myntra,Electronics,Tablets,Dell Inspiron 14,13749.5,1,30,4124.85,9624.65,Credit Card,Delivered,5,5,Boat,6741.9,2882.75,29.95,Bengaluru WH,Blue Dart,Medium,Wrong Item
ORD117773,1/7/2024,CUST2330,Meena Kumar,Female,40,Kanpur,Uttar Pradesh,Flipkart,Home & Kitchen,Bedding,LED Table Lamp,753.28,2,20,301.31,1205.25,Credit Card,Returned,7,3,Dell,841.11,364.14,30.21,Delhi WH,DTDC,Medium,No Return
ORD113756,1/7/2024,CUST7204,Pooja Banerjee,Female,27,Gurugram,Haryana,Flipkart,Fashion,Ethnic Wear,Cotton Kurta,1420.59,1,15,213.09,1207.5,Cash on Delivery,Delivered,1,3,HP,738.16,469.34,38.87,Bengaluru WH,DTDC,High,Wrong Item
ORD103883,1/7/2024,CUST5047,Aarti Chauhan,Female,43,Bhubaneswar,Odisha,Flipkart,Home & Kitchen,Furniture,Cotton Bedsheet Set,10202.22,3,40,12242.66,18364,UPI,Returned,7,1,Apple,11387.17,6976.83,37.99,Mumbai WH,Ekart,Low,No Return
ORD118770,1/7/2024,CUST4371,Vikram Singh,Male,41,Chandigarh,Chandigarh,Flipkart,Home & Kitchen,Home Decor,Non-Stick Pan Set,6546.77,2,40,5237.42,7856.12,Cash on Delivery,Returned,2,3,Dell,5326.83,2529.29,32.2,Kolkata WH,Ekart,Medium,No Return
ORD117945,1/7/2024,CUST3388,Payal Verma,Female,56,Siliguri,West Bengal,Meesho,Beauty & Personal Care,Fragrances,Lakme Kajal,403.73,1,40,161.49,242.24,UPI,Delivered,2,3,Adidas,163.53,78.71,32.49,Delhi WH,Ekart,Low,Wrong Item
ORD100796,1/7/2024,CUST2174,Neha Singh,Female,22,Kanpur,Uttar Pradesh,Amazon,Home & Kitchen,Bedding,Wooden Bookshelf,7310.85,2,10,1462.17,13159.53,Cash on Delivery,Delivered,1,5,Samsung,10177.2,2982.33,22.66,Mumbai WH,Delhivery,Medium,Late Delivery
ORD110312,1/7/2024,CUST3976,Karan Nair,Male,46,Ranchi,Jharkhand,Snapdeal,Beauty & Personal Care,Makeup,Philips Hair Dryer,269.87,1,0,0,269.87,Cash on Delivery,Delivered,4,5,Samsung,217.09,52.78,19.56,Bengaluru WH,Blue Dart,High,No Return
ORD112172,1/7/2024,CUST6190,Isha Iyer,Female,40,Patna,Bihar,Meesho,Electronics,Tablets,OnePlus Nord CE3,38243.38,2,15,11473.01,65013.75,UPI,Returned,4,3,HP,36811.6,28202.15,43.38,Bengaluru WH,Delhivery,Medium,Damaged
ORD109503,1/8/2024,CUST5278,Nisha Chatterjee,Female,50,Jaipur,Rajasthan,Myntra,Fashion,Men's Clothing,Sneakers,1353.25,3,40,1623.9,2435.85,Net Banking,Delivered,5,3,Dell,1994.49,441.36,18.12,Kolkata WH,Delhivery,Medium,Late Delivery
ORD104586,1/8/2024,CUST6495,Riya Nair,Female,43,Vadodara,Gujarat,Myntra,Fashion,Kids Wear,Leather Sandals,4099.69,2,20,1639.88,6559.5,Cash on Delivery,Cancelled,4.381534772,4,Samsung,4490.67,2068.83,31.54,Delhi WH,Ekart,Low,Wrong Item
ORD100237,1/8/2024,CUST1202,Payal Mishra,Female,46,Indore,Madhya Pradesh,Amazon,Fashion,Women's Clothing,Saree - Banarasi Silk,640.17,1,40,256.07,384.1,EMI,Delivered,2,4,Samsung,271.61,112.49,29.29,Delhi WH,Delhivery,High,Damaged
ORD111077,1/8/2024,CUST4141,Siddharth Das,Male,22,Delhi,Delhi,Flipkart,Beauty & Personal Care,Haircare,Wild Stone Perfume,424.36,3,15,190.96,1082.12,Net Banking,Delivered,10,4,Dell,681.46,400.66,37.03,Kolkata WH,Delhivery,High,Late Delivery
ORD105402,1/8/2024,CUST1720,Riya Sharma,Female,25,Jaipur,Rajasthan,Myntra,Electronics,Mobiles,Redmi Note 13,56151.78,3,50,84227.67,84227.67,Debit Card,Delivered,3,4,Apple,54141.13,30086.54,35.72,Mumbai WH,Delhivery,Low,Damaged
ORD105972,1/8/2024,CUST6197,Sanjay Sen,Male,35,Vadodara,Gujarat,Meesho,Books,Non-Fiction,NCERT Class 10 Set,163.43,1,15,24.51,138.92,Cash on Delivery,Returned,5,3,Boat,81.13,57.79,41.6,Delhi WH,DTDC,Low,Damaged
ORD112229,1/8/2024,CUST2859,Aditya Yadav,Male,27,Ahmedabad,Gujarat,Snapdeal,Sports & Fitness,Fitness Equipment,Cosco Football,2147.28,1,20,429.46,1717.82,UPI,Delivered,3,2,HP,1095.39,622.43,36.23,Delhi WH,Blue Dart,Low,Late Delivery
ORD101012,1/8/2024,CUST4377,Vikram Das,Male,36,Bhopal,Madhya Pradesh,Amazon,Grocery,Staples,Haldiram Bhujia 400g,868.27,1,50,434.14,434.13,Cash on Delivery,Cancelled,4.381534772,4,Apple,328.67,105.46,24.29,Kolkata WH,Blue Dart,Medium,Damaged
ORD118324,1/8/2024,CUST7232,Vikram Yadav,Male,49,Bhubaneswar,Odisha,Amazon,Electronics,Laptops,Samsung Galaxy M14,2286.62,1,0,0,2286.62,UPI,Returned,8,3,Samsung,1933.8,352.82,15.43,Mumbai WH,DTDC,Low,Late Delivery
ORD115924,1/8/2024,CUST3868,Aditya Singh,Male,37,Ranchi,Jharkhand,Myntra,Electronics,Mobiles,Lenovo Tab M10,5155.5,4,15,3093.3,17528.7,Cash on Delivery,Delivered,4,4,Dell,10165.98,7362.72,42,Bengaluru WH,Ekart,Medium,Late Delivery
ORD112571,1/8/2024,CUST1405,Neha Verma,Female,50,Gurugram,Haryana,Amazon,Fashion,Men's Clothing,Running Shoes,4118.41,3,15,1853.28,10501.95,Credit Card,Cancelled,4.381534772,4,Apple,7344.43,3157.52,30.07,Mumbai WH,Blue Dart,Low,Wrong Item
ORD118964,1/8/2024,CUST6977,Swati Sen,Female,26,Jaipur,Rajasthan,Amazon,Beauty & Personal Care,Haircare,Philips Hair Dryer,195.85,4,30,235.02,548.38,Net Banking,Delivered,10,1,HP,451.85,96.53,17.6,Kolkata WH,Ekart,Medium,No Return
ORD110353,1/8/2024,CUST2071,Anita Mukherjee,Female,49,Hyderabad,Telangana,Amazon,Sports & Fitness,Sportswear,Resistance Bands Set,315.86,2,5,31.59,600.13,UPI,Delivered,4,5,HP,392.87,207.26,34.54,Bengaluru WH,Blue Dart,Medium,Wrong Item
ORD105347,1/8/2024,CUST5948,Amit Mukherjee,Male,23,Indore,Madhya Pradesh,Amazon,Electronics,Tablets,Noise ColorFit Pulse,850.49,1,40,340.2,510.29,Credit Card,Cancelled,4.381534772,4,Samsung,349.69,160.6,31.47,Mumbai WH,Blue Dart,Low,Late Delivery
ORD105124,1/8/2024,CUST5376,Deepak Banerjee,Male,59,Vadodara,Gujarat,Meesho,Sports & Fitness,Fitness Equipment,Cricket Bat - Kashmir Willow,1623.69,1,0,0,1623.69,Debit Card,Returned,2,3,Samsung,1222.03,401.66,24.74,Mumbai WH,Ekart,Medium,No Return
ORD119810,1/8/2024,CUST8881,Siddharth Gupta,Male,23,Chandigarh,Chandigarh,Flipkart,Electronics,Cameras,Redmi Note 13,6941.45,1,50,3470.72,3470.73,Cash on Delivery,Delivered,2,5,Apple,2181.14,1289.59,37.16,Kolkata WH,Ekart,High,No Return
ORD109332,1/8/2024,CUST3161,Vivek Das,Male,54,Kanpur,Uttar Pradesh,Ajio,Sports & Fitness,Sportswear,Hero Sprint Cycle,5450.2,1,5,272.51,5177.69,UPI,Returned,6,1,Adidas,4130.1,1047.59,20.23,Mumbai WH,DTDC,Low,Late Delivery
ORD102617,1/8/2024,CUST7836,Sourav Mukherjee,Male,54,Hyderabad,Telangana,Amazon,Electronics,Mobiles,Noise ColorFit Pulse,3896.96,1,0,0,3896.96,Net Banking,Returned,4,3,Samsung,3085.25,811.71,20.83,Mumbai WH,Ekart,Medium,Damaged
ORD119188,1/8/2024,CUST7878,Nikhil Banerjee,Male,39,Mumbai,Maharashtra,Amazon,Books,Academic,Ikigai,414.3,2,10,82.86,745.74,Credit Card,Cancelled,4.381534772,4,Apple,615.66,130.08,17.44,Delhi WH,Ekart,Medium,Damaged
ORD108311,1/8/2024,CUST4867,Swati Mukherjee,Female,42,Indore,Madhya Pradesh,Flipkart,Fashion,Footwear,Cotton Kurta,1089.1,2,5,108.91,2069.29,Debit Card,Cancelled,4.381534772,4,Nike,1253.51,815.78,39.42,Bengaluru WH,Blue Dart,High,Wrong Item
ORD118925,1/8/2024,CUST2786,Amit Sharma,Male,27,Ahmedabad,Gujarat,Amazon,Sports & Fitness,Fitness Equipment,Yoga Mat,587.63,5,30,881.44,2056.71,UPI,Delivered,1,5,Samsung,1516.23,540.48,26.28,Mumbai WH,Blue Dart,High,Wrong Item
ORD118110,1/8/2024,CUST7465,Manoj Roy,Male,51,Chennai,Tamil Nadu,Amazon,Sports & Fitness,Yoga Accessories,Adjustable Dumbbells Set,396.46,3,10,118.94,1070.44,Credit Card,Delivered,3,5,Boat,615.45,454.99,42.5,Delhi WH,Ekart,Low,Wrong Item
ORD109255,1/8/2024,CUST4178,Ritu Chauhan,Female,44,Thiruvananthapuram,Kerala,Myntra,Fashion,Women's Clothing,Formal Shirt,2417.34,2,15,725.2,4109.48,EMI,Cancelled,4.381534772,4,Nike,2412.92,1696.56,41.28,Delhi WH,Blue Dart,Medium,Damaged
ORD101512,1/9/2024,CUST6713,Ritu Sharma,Female,40,Gurugram,Haryana,Ajio,Electronics,Mobiles,Redmi Note 13,18811.57,5,20,18811.57,75246.28,Debit Card,Delivered,4,2,HP,52207.92,23038.36,30.62,Mumbai WH,Delhivery,Medium,Late Delivery
ORD100888,1/9/2024,CUST4320,Divya Sen,Female,33,Vadodara,Gujarat,Amazon,Electronics,Laptops,Lenovo Tab M10,2278.05,1,10,227.8,2050.25,UPI,Cancelled,4.381534772,4,Dell,1506.92,543.33,26.5,Mumbai WH,DTDC,High,Wrong Item
ORD107905,1/9/2024,CUST8444,Rahul Roy,Male,48,Lucknow,Uttar Pradesh,Amazon,Fashion,Kids Wear,Kids T-Shirt Combo,337.02,1,10,33.7,303.32,Debit Card,Delivered,10,4,HP,198.86,104.46,34.44,Mumbai WH,Ekart,Low,No Return
ORD105175,1/9/2024,CUST7422,Karan Gupta,Male,42,Surat,Gujarat,Flipkart,Sports & Fitness,Sportswear,Cosco Football,1367.02,4,20,1093.62,4374.46,UPI,Delivered,2,4,Apple,2649.11,1725.35,39.44,Mumbai WH,Delhivery,Medium,Late Delivery
ORD103120,1/9/2024,CUST2780,Pranav Singh,Male,58,Patna,Bihar,Snapdeal,Home & Kitchen,Kitchen Appliances,Milton Water Bottle,571.53,1,5,28.58,542.95,UPI,Delivered,2,5,Boat,417.32,125.63,23.14,Kolkata WH,DTDC,Low,Late Delivery
ORD113354,1/9/2024,CUST2667,Siddharth Das,Male,53,Kanpur,Uttar Pradesh,Flipkart,Grocery,Staples,Fortune Sunflower Oil 1L,319.56,1,15,47.93,271.63,Debit Card,Returned,8,3,Nike,187.95,83.68,30.81,Delhi WH,Ekart,Medium,Wrong Item
ORD103010,1/9/2024,CUST3837,Isha Yadav,Female,42,Surat,Gujarat,Amazon,Electronics,Tablets,Canon EOS 1500D,1003.63,2,30,602.18,1405.08,Debit Card,Delivered,5,4,Apple,1162.2,242.88,17.29,Mumbai WH,Blue Dart,High,No Return
ORD109966,1/9/2024,CUST4302,Rahul Mukherjee,Male,32,Pune,Maharashtra,Amazon,Home & Kitchen,Home Decor,Wall Clock,2227.68,2,5,222.77,4232.59,Credit Card,Cancelled,4.381534772,4,Nike,2359.44,1873.15,44.26,Mumbai WH,DTDC,Low,No Return
ORD104496,1/9/2024,CUST3268,Meena Nair,Female,30,Ranchi,Jharkhand,Myntra,Home & Kitchen,Cookware,Prestige Pressure Cooker,2648.5,1,50,1324.25,1324.25,UPI,Delivered,3,5,Boat,935.66,388.59,29.34,Mumbai WH,Ekart,Low,Late Delivery
ORD113875,1/9/2024,CUST1413,Priya Sharma,Female,28,Coimbatore,Tamil Nadu,Amazon,Electronics,Headphones,Canon EOS 1500D,4685.99,2,5,468.6,8903.38,Credit Card,Delivered,3,4,Samsung,5606.34,3297.04,37.03,Mumbai WH,DTDC,Medium,Wrong Item
ORD119887,1/9/2024,CUST8770,Anjali Shah,Female,48,Coimbatore,Tamil Nadu,Flipkart,Fashion,Women's Clothing,Denim Jacket,4291.1,1,0,0,4291.1,Credit Card,Returned,5,3,Adidas,2731.65,1559.45,36.34,Mumbai WH,Blue Dart,Low,Wrong Item
ORD117661,1/9/2024,CUST2744,Rahul Gupta,Male,30,Guwahati,Assam,Snapdeal,Electronics,Headphones,Samsung Galaxy M14,6921,2,30,4152.6,9689.4,UPI,Delivered,6,5,HP,7483.55,2205.85,22.77,Mumbai WH,Blue Dart,Low,No Return
ORD102298,1/9/2024,CUST3056,Nikhil Sen,Male,53,Coimbatore,Tamil Nadu,Amazon,Sports & Fitness,Fitness Equipment,Hero Sprint Cycle,233.23,1,10,23.32,209.91,Net Banking,Delivered,1,2,Dell,123.62,86.29,41.11,Mumbai WH,DTDC,Medium,Damaged
ORD115771,1/9/2024,CUST8298,Kirti Reddy,Female,32,Bhubaneswar,Odisha,Flipkart,Electronics,Cameras,Redmi Note 13,4088.1,1,10,408.81,3679.29,UPI,Returned,6,3,HP,2179.62,1499.67,40.76,Delhi WH,Ekart,Medium,Damaged
ORD109209,1/9/2024,CUST4447,Suresh Kumar,Male,50,Kolkata,West Bengal,Flipkart,Grocery,Dairy,Aashirvaad Atta 5kg,491.14,3,0,0,1473.42,UPI,Delivered,3,1,Boat,1199.7,273.72,18.58,Delhi WH,Ekart,Medium,Late Delivery
ORD114583,1/9/2024,CUST6559,Siddharth Nair,Male,27,Chandigarh,Chandigarh,Myntra,Fashion,Men's Clothing,Saree - Banarasi Silk,1047.91,1,5,52.4,995.51,Credit Card,Delivered,2,4,HP,629.28,366.23,36.79,Kolkata WH,Blue Dart,Low,Damaged
ORD101240,1/9/2024,CUST1573,Shreya Patel,Female,26,Nagpur,Maharashtra,Ajio,Books,Academic,Rich Dad Poor Dad,157.28,1,5,7.86,149.42,UPI,Returned,2,3,Apple,114.92,34.5,23.09,Mumbai WH,DTDC,Medium,Damaged
ORD105264,1/10/2024,CUST5902,Meena Iyer,Female,60,Hyderabad,Telangana,Meesho,Fashion,Women's Clothing,Sneakers,346.72,1,10,34.67,312.05,UPI,Returned,2,3,Boat,221.74,90.31,28.94,Delhi WH,Delhivery,High,Late Delivery
ORD107154,1/10/2024,CUST8354,Ritu Bose,Female,57,Surat,Gujarat,Amazon,Electronics,Tablets,Realme Buds Air 3,40104.64,1,5,2005.23,38099.41,Credit Card,Cancelled,4.381534772,4,Dell,23910.14,14189.27,37.24,Kolkata WH,Blue Dart,High,No Return
ORD101326,1/10/2024,CUST8622,Anil Roy,Male,60,Noida,Uttar Pradesh,Amazon,Electronics,Cameras,Redmi Note 13,3516.75,2,40,2813.4,4220.1,UPI,Cancelled,4.381534772,4,Adidas,3386.72,833.38,19.75,Kolkata WH,Delhivery,High,Damaged
ORD100277,1/10/2024,CUST2275,Priya Sharma,Female,51,Bhubaneswar,Odisha,Ajio,Sports & Fitness,Cycles,Cricket Bat - Kashmir Willow,6272.54,1,0,0,6272.54,Cash on Delivery,Delivered,6,4,Boat,5104.85,1167.69,18.62,Delhi WH,Delhivery,Low,Wrong Item
ORD114070,1/10/2024,CUST1495,Payal Yadav,Female,39,Surat,Gujarat,Myntra,Sports & Fitness,Yoga Accessories,Cricket Bat - Kashmir Willow,494.64,5,5,123.66,2349.54,Credit Card,Delivered,6,5,Adidas,1318.24,1031.3,43.89,Delhi WH,Ekart,Low,No Return
ORD116774,1/10/2024,CUST8421,Ritu Chauhan,Female,40,Bhubaneswar,Odisha,Meesho,Fashion,Ethnic Wear,Ethnic Kurti Set,2137.22,1,15,320.58,1816.64,Cash on Delivery,Returned,8,3,Samsung,1483.27,333.37,18.35,Mumbai WH,Delhivery,Low,No Return
ORD117826,1/10/2024,CUST2838,Karan Mukherjee,Male,21,Guwahati,Assam,Ajio,Fashion,Footwear,Denim Jacket,2073.7,1,0,0,2073.7,UPI,Returned,7,2,Samsung,1580.06,493.64,23.8,Kolkata WH,Blue Dart,High,Damaged
ORD113210,1/10/2024,CUST8175,Arjun Shah,Male,26,Mumbai,Maharashtra,Flipkart,Beauty & Personal Care,Haircare,Lakme Kajal,2089.61,2,10,417.92,3761.3,Debit Card,Returned,3,3,Samsung,2757.32,1003.98,26.69,Mumbai WH,DTDC,Low,Late Delivery
ORD104187,1/10/2024,CUST5840,Nikhil Mukherjee,Male,26,Coimbatore,Tamil Nadu,Amazon,Fashion,Women's Clothing,Leather Sandals,423.43,4,20,338.74,1354.98,Credit Card,Cancelled,4.381534772,4,Nike,899.02,455.96,33.65,Bengaluru WH,DTDC,Medium,Late Delivery
ORD100269,1/10/2024,CUST5680,Pranav Banerjee,Male,24,Chandigarh,Chandigarh,Meesho,Books,Self-Help,Panchatantra Stories,242.75,3,5,36.41,691.84,Net Banking,Cancelled,4.381534772,4,Apple,408.38,283.46,40.97,Mumbai WH,DTDC,High,Late Delivery
ORD110788,1/10/2024,CUST8333,Sourav Das,Male,60,Ranchi,Jharkhand,Flipkart,Electronics,Headphones,Samsung Galaxy M14,830.59,2,30,498.35,1162.83,UPI,Delivered,6,3,Dell,814.34,348.49,29.97,Mumbai WH,DTDC,Low,No Return
ORD115702,1/10/2024,CUST5094,Sourav Bose,Male,46,Ahmedabad,Gujarat,Meesho,Electronics,Tablets,HP Pavilion 15,1350.05,2,15,405.02,2295.08,UPI,Delivered,5,4,Samsung,1835.76,459.32,20.01,Delhi WH,Delhivery,Medium,No Return
ORD101462,1/10/2024,CUST6921,Isha Bose,Female,28,Coimbatore,Tamil Nadu,Flipkart,Sports & Fitness,Cycles,Cricket Bat - Kashmir Willow,3321.79,1,30,996.54,2325.25,Cash on Delivery,Delivered,3,5,Boat,1411.63,913.62,39.29,Delhi WH,DTDC,High,Wrong Item
ORD106974,1/10/2024,CUST4429,Suresh Iyer,Male,31,Kanpur,Uttar Pradesh,Amazon,Sports & Fitness,Sportswear,Cricket Bat - Kashmir Willow,1187.94,3,15,534.57,3029.25,Credit Card,Delivered,1,2,Apple,1820.8,1208.45,39.89,Bengaluru WH,Ekart,High,Late Delivery
ORD108967,1/10/2024,CUST1713,Isha Verma,Female,29,Ahmedabad,Gujarat,Amazon,Fashion,Women's Clothing,Kids T-Shirt Combo,1488.25,1,10,148.82,1339.43,Credit Card,Returned,4,2,Samsung,762.44,576.99,43.08,Kolkata WH,Delhivery,Medium,Damaged
ORD119155,1/10/2024,CUST8309,Isha Chatterjee,Female,32,Visakhapatnam,Andhra Pradesh,Flipkart,Beauty & Personal Care,Makeup,Beardo Trimmer,3018.82,1,0,0,3018.82,Credit Card,Delivered,5,5,Dell,2190.42,828.4,27.44,Delhi WH,Ekart,Medium,Wrong Item
ORD106977,1/10/2024,CUST7804,Sneha Das,Female,24,Ahmedabad,Gujarat,Ajio,Grocery,Beverages,Tata Sampann Toor Dal 1kg,433.06,1,15,64.96,368.1,Cash on Delivery,Delivered,5,4,Samsung,218.45,149.65,40.65,Bengaluru WH,Blue Dart,High,Wrong Item
ORD105089,1/10/2024,CUST6567,Simran Kumar,Female,46,Patna,Bihar,Snapdeal,Sports & Fitness,Fitness Equipment,Cosco Football,2408.01,2,5,240.8,4575.22,Cash on Delivery,Delivered,4,4,Dell,3023.31,1551.91,33.92,Mumbai WH,Ekart,High,Wrong Item
ORD105224,1/10/2024,CUST8975,Divya Nair,Female,39,Ranchi,Jharkhand,Amazon,Electronics,Tablets,iQOO Z7,3804.87,3,20,2282.92,9131.69,EMI,Delivered,2,4,Apple,6846.54,2285.15,25.02,Delhi WH,Delhivery,Medium,No Return
ORD108420,1/10/2024,CUST8543,Amit Chatterjee,Male,43,Bhubaneswar,Odisha,Flipkart,Beauty & Personal Care,Fragrances,Nykaa Matte Lipstick,168.92,3,15,76.01,430.75,Cash on Delivery,Delivered,5,3,Adidas,327.99,102.76,23.86,Bengaluru WH,Ekart,Medium,No Return
ORD103828,1/10/2024,CUST8895,Sanjay Mishra,Male,58,Siliguri,West Bengal,Flipkart,Home & Kitchen,Cookware,Wall Clock,1612.94,2,20,645.18,2580.7,Cash on Delivery,Returned,3,1,HP,1926.44,654.26,25.35,Delhi WH,Blue Dart,Medium,No Return
ORD105774,1/10/2024,CUST5290,Riya Kumar,Female,58,Bhopal,Madhya Pradesh,Amazon,Fashion,Men's Clothing,Sneakers,2102.72,2,20,841.09,3364.35,Debit Card,Delivered,5,5,HP,2466.07,898.28,26.7,Delhi WH,Ekart,Low,Late Delivery
ORD101846,1/10/2024,CUST8066,Nisha Bose,Female,33,Noida,Uttar Pradesh,Flipkart,Electronics,Laptops,Noise ColorFit Pulse,2303.34,2,0,0,4606.68,Net Banking,Delivered,4,2,Apple,3080.66,1526.02,33.13,Bengaluru WH,Blue Dart,Medium,Wrong Item
ORD117533,1/10/2024,CUST8430,Sunita Mukherjee,Female,44,Bengaluru,Karnataka,Myntra,Beauty & Personal Care,Fragrances,Nykaa Matte Lipstick,525.51,2,20,210.2,840.82,UPI,Delivered,2,5,Samsung,684.62,156.2,18.58,Delhi WH,DTDC,High,Late Delivery
ORD118032,1/10/2024,CUST3884,Payal Roy,Female,57,Kanpur,Uttar Pradesh,Amazon,Electronics,Laptops,OnePlus Nord CE3,12536.62,1,20,2507.32,10029.3,Debit Card,Delivered,4,4,Nike,8137.42,1891.88,18.86,Kolkata WH,Ekart,Medium,Damaged
ORD113254,1/10/2024,CUST4196,Kirti Das,Female,20,Thiruvananthapuram,Kerala,Flipkart,Books,Non-Fiction,Atomic Habits,205.89,3,15,92.65,525.02,UPI,Delivered,4,5,Apple,336.16,188.86,35.97,Bengaluru WH,Ekart,Low,Damaged
